,tfidf
taro,10.139803569193617
tarrazu,10.22532574263178
tart,6.143258621646955
tartar,7.6953205415562635
tarter,8.857049887014568
tartnes,7.929909139116346
tase,9.596717083209406
task,8.24679036626039
tassimo,7.545038338506926
tast,8.13258023532558
taste,2.293925490624101
tastebud,7.938942624214015
tasted,4.280559798533038
tasteful,8.821331804412488
tasteles,6.89439755681618
taster,8.334475370759494
tastey,8.507674245557446
tastier,7.381662982701222
tastiest,7.862116027821299
tasting,4.273521290905601
tasty,4.144698117247463
taught,8.678523401189164
taurine,8.310506180646499
tax,7.425217397111622
taxe,9.718077940213673
taylor,8.553583946861526
tazo,7.5660657056990015
tbl,9.479992808901264
tbsp,7.597814404013582
tea,3.3596208909560157
teabag,7.0630202692519735
teach,8.577354166195438
teacher,8.520577650393355
teaching,9.080193438328777
teacup,9.463185690584883
team,8.315783237747342
teapot,8.3398807893264
tear,6.852503340396464
tearing,8.410035775993531
teasan,9.819860634523616
tease,9.85622827869449
teaspoon,6.208621023308175
teaspoonful,9.85622827869449
teavana,8.375746702514899
tech,9.12671345396367
technical,9.773340618888723
technically,8.63754932697886
technique,8.337174427728659
technology,9.175503618133103
teddy,9.24673112742147
tediou,9.606286534225557
tee,9.635556916525669
teeccino,9.194431628018622
teen,8.175331402278244
teenage,8.701601348471709
teenager,8.323751407396518
teenie,8.803940061700619
teeny,8.75761599002638
teeth,5.210295359201302
teething,8.157107663321792
teff,10.280385519814807
teh,9.933189319830618
tek,10.207626165532378
television,9.294850375765668
tell,4.897102893304838
telling,7.399492505873186
temp,7.633274455392452
temper,9.946612340162758
temperature,6.46995654724901
tempered,9.808026176876613
temple,9.919944093080598
temporarily,9.207252316447683
temporary,8.875399025682764
tempt,9.323423748209724
temptation,7.606887700219257
tempted,7.671426221356828
tempting,8.633906335700358
ten,6.474142405181689
tend,5.616412570364854
tended,9.12671345396367
tendency,8.134785307883895
tender,6.62605844720753
tenderloin,9.383142982911346
tendernes,9.686329241899093
tendon,9.505745305003678
tennessee,9.406490346908338
tenni,9.120778718443855
tension,9.085891459443415
tenth,9.85622827869449
tequila,8.808259722845136
teriyaki,7.55735376509698
term,6.2938503112768185
terra,8.987987244462044
terrible,5.798342814299188
terribly,7.470755525894677
terrier,6.902733610218242
terrific,6.479188673249313
test,5.869533086413967
tested,7.184210463229971
tester,9.398647169447312
testimonial,9.974011314350873
testing,7.396322931111907
tetley,8.9984040053203
tetra,8.778406759695454
tex,9.960217992218539
texa,7.2295934690777885
text,9.10901387686427
texture,4.309556966023949
textured,8.454619682601557
thai,6.71271477359872
thailand,7.906796999240598
thank,4.344493519283058
thankful,7.711091477749259
thankfully,7.37132162890649
thanking,9.919944093080598
thanksgiving,7.827430469833409
thankyou,10.139803569193617
thanx,9.987997556325613
thaw,8.866182370577839
thawed,9.220239511974494
thd,9.309035010757624
theater,7.286541820948685
theatre,8.725224494235146
thee,9.514478984972433
theme,8.42763153788391
themed,8.641205638181969
themselve,6.164882732085361
theo,9.784769314712346
theory,8.682332929605831
therapy,8.482356437573156
thereafter,9.707382651096925
thereby,9.003653361206442
therefore,6.601937644410686
therein,9.974011314350873
thereof,9.73981792685008
thermal,9.974011314350873
thermo,8.884701418345077
thermometer,9.893968606677337
theyre,9.718077940213673
thi,1.459588623897304
thiamin,9.523289614654589
thiamine,8.795356318009228
thick,5.494624834196479
thicken,7.977800426820761
thickened,9.523289614654589
thickener,9.085891459443415
thickening,9.144731959466348
thicker,6.641310895412717
thicknes,7.798628478929703
thier,8.517336156469185
thigh,8.942409735965725
thin,5.61445753552905
thing,3.6036110269721684
think,3.5464671396374796
thinking,5.618906337243256
thinkthin,9.505745305003678
thinly,8.875399025682764
thinner,7.425217397111622
third,6.048194986790392
thirst,7.639981388649169
thirsty,8.168458522990484
thirty,8.17993970536444
thistle,9.541147232054595
tho,7.800207011222753
thoma,9.784769314712346
thorough,9.144731959466348
thoroughly,7.02884160807848
though,3.9869313655607157
thought,4.06725020351718
thoughtful,9.596717083209406
thousand,7.89283516685883
thread,9.132683620950173
threat,9.718077940213673
threatening,9.831836825570331
three,4.578428609859371
threw,6.197426279817832
thrill,9.514478984972433
thrilled,6.055067866078153
thrive,8.663428774966679
thrived,9.505745305003678
thriving,8.543567168618054
throat,6.661341610196312
throughout,6.600032881930033
throw,5.581450086095193
throwing,6.505241823092549
thrown,7.0043093532644685
thru,6.878559405029142
thu,6.506540805738939
thumb,7.02884160807848
thunder,10.031169728190822
thursday,9.169273068382466
thyme,9.085891459443415
thyroid,8.791091919222769
tic,9.523289614654589
tick,9.933189319830618
ticket,8.648558612487228
tickle,9.675966454863547
tidbit,9.665709954696357
tide,8.75761599002638
tidy,9.559329551137786
tie,8.305256824760354
tied,8.65596605376509
tier,9.696800541766388
tiger,7.468485377360138
tight,6.9502046190991305
tightly,7.676997266406283
tiki,8.71728794463941
tikka,9.696800541766388
til,8.454619682601557
tilapia,9.784769314712346
tile,9.596717083209406
till,7.0215635555736275
tim,8.121627223306383
time,2.925999046467207
timed,9.76204106363479
timely,6.695818912326254
timer,8.812598124443735
timing,8.81695542981269
timothy,6.807599059018414
tin,6.2733954466117785
ting,10.338654427938783
tinge,9.267070811658593
tingle,8.875399025682764
tingling,9.471553940255399
tiniest,9.463185690584883
tinkyada,8.786845628341318
tinny,9.819860634523616
tint,9.76204106363479
tiny,5.636902144104448
tip,6.485108352269613
tipped,9.73981792685008
tiramisu,9.625704620082658
tire,8.215196000842173
tired,6.184783886402656
tiring,9.819860634523616
tissue,8.387046257768832
titan,10.754169871900448
titanium,9.696800541766388
title,6.855569886804443
titled,9.635556916525669
tlc,9.868650798693047
toast,6.407613416674875
toasted,7.082097536102894
toaster,7.960961862457932
toasting,9.338022547630876
toasty,8.952360066818892
tobacco,9.194431628018622
tobasco,9.488503498569173
tocopherol,8.439536440390228
today,5.462846604108169
toddler,6.8367071431764845
toddy,10.091794350007257
toe,8.96747370462894
toffee,7.122181487686893
tofu,7.559835155948366
together,5.482725523603508
toilet,8.663428774966679
told,5.4669747347317115
tolerable,7.99300984548429
tolerance,8.020195985788448
tolerant,9.73981792685008
tolerate,7.01650025361708
tolerated,9.294850375765668
toll,9.360328305145176
tom,9.0745277007931
tomato,6.3533809607710445
tomatoe,6.6432960077271375
tommy,9.398647169447312
tomorrow,7.9702815944067344
ton,6.19997405189663
tone,7.734484357323965
toned,9.577848598905023
toner,9.868650798693047
tongue,6.532881222353347
tonic,8.62665992717959
tonight,7.6562639736171505
tony,9.287832803107023
took,4.783449304112375
tool,7.776786737014654
tooth,6.311518615410132
toothbrush,9.471553940255399
toothpaste,8.641205638181969
toothpick,8.62665992717959
tootsie,8.713343166348391
top,4.562427268386413
topic,9.523289614654589
topped,7.855415835251479
topper,8.674728330220614
topping,6.679718850197919
torani,7.913851702220488
tore,8.494935219780018
torn,7.937129387089834
tortellini,10.379476422459039
tortilla,6.8666879753884205
tortuga,10.00218219131757
torture,9.488503498569173
tos,6.90402227019039
tossed,7.322139615202263
tossing,8.093698447781374
tostito,9.645507247378838
tot,8.476125887822521
total,5.772432992089266
totally,5.617480566194385
tote,9.454886887770188
totw,9.773340618888723
touch,5.732684561780127
touche,8.9984040053203
touched,8.533649731960708
touching,9.063291627526175
tough,6.378984769043284
tougher,8.701601348471709
tour,9.0916221341524
tourangelle,10.19023442282051
tout,9.15081100554273
touted,8.612322764033184
toward,6.922896894945298
towel,7.820957955327792
tower,9.514478984972433
town,6.5319919381684635
toxic,7.490262742283501
toxicity,9.390865029005257
toxin,8.560317979042868
toy,5.819042130312338
trace,7.678394890672921
track,7.378549332027943
tracked,9.718077940213673
tracking,8.457663824982784
tract,7.635951833163168
tractor,9.881229580899907
trade,6.6348863613310956
traded,9.479992808901264
trademark,9.85622827869449
trader,6.862349573789822
trading,9.367875510780559
tradition,7.850419988058108
traditional,6.050938472736143
traditionally,8.442534943386486
traffic,9.707382651096925
tragedy,9.233397596552004
trail,7.379586138756383
train,7.385829655396068
trained,8.451584778906403
trainer,8.078976835956013
training,5.8162138895496875
trait,9.655557583232339
tran,6.726116207081569
transaction,8.004570667885366
transfat,9.41439552641545
transfer,8.128184623852544
transferred,9.10901387686427
transform,9.532178562071834
transformed,9.625704620082658
transit,8.095819339350511
transition,7.738932103722201
transitioned,8.786845628341318
transitioning,8.152603151200688
translate,8.884701418345077
translucent,9.85622827869449
transparent,9.383142982911346
transport,8.40135265342007
transportation,9.773340618888723
transported,9.514478984972433
trap,7.329019249215801
trapped,9.120778718443855
trash,6.766870745701094
trashing,8.825727415885527
travel,6.196154823829636
traveled,8.53694462785756
traveling,7.128617551737786
travelling,9.114878996316667
traverse,9.383142982911346
tray,7.136721323800894
treasure,8.774213881435418
treat,3.674577095243705
treated,7.591383513683292
treater,9.974011314350873
treating,8.488626050586753
treatment,7.493745044119375
tree,6.50006270059652
trek,9.532178562071834
tremendou,8.4699339175746
tremendously,8.619465651545564
trend,8.725224494235146
trendy,9.675966454863547
tri,9.463185690584883
trial,7.513710475365073
triangle,9.267070811658593
triangular,9.686329241899093
tribute,9.933189319830618
trick,6.340453726269584
tricky,8.430594503014568
trident,8.894091158694916
trie,7.506618247055582
tried,3.1451789998184054
trifle,9.946612340162758
trigger,8.384209376433631
triggered,9.73981792685008
triglyceride,9.523289614654589
trim,8.770038510024937
trimester,9.0916221341524
trimmed,9.615948445137294
trimming,9.76204106363479
trio,9.260244846588193
trip,5.831317602299455
tripe,9.73981792685008
triple,7.8161309145794755
triscuit,9.773340618888723
trivedi,10.207626165532378
troop,9.367875510780559
tropic,9.686329241899093
tropical,7.3201826674153025
trouble,5.955378573864469
trout,9.309035010757624
truck,8.106491799241283
true,5.4154669697028375
truely,8.908343181402117
truffle,6.876675574016769
truly,5.53775299824682
trunk,9.41439552641545
trust,6.338986912658591
trusted,7.8604367663015795
trusting,9.906872011513245
trustworthy,9.881229580899907
trusty,9.635556916525669
truth,7.638636398533837
truthfully,9.15081100554273
truvia,8.321088289977034
try,3.2370937842214054
tryed,8.987987244462044
trying,4.318310921280425
tsp,7.2761985223418835
tub,6.932137884799028
tube,7.409061956889337
tuck,9.181773231146698
tucked,9.523289614654589
tuesday,8.71728794463941
tug,8.378559643891514
tully,7.04133717676402
tulsi,9.309035010757624
tum,9.784769314712346
tumbler,9.933189319830618
tumeric,9.933189319830618
tummie,8.839031381511889
tummy,6.932137884799028
tumor,9.463185690584883
tuna,6.183214766356872
tune,9.497087242260564
tunnel,9.316203500236238
tupperware,8.66718112458523
turbinado,9.559329551137786
turkey,6.128306189960376
turkish,8.236962277324128
turmeric,8.482356437573156
turn,5.378470677338625
turned,5.700823459711144
turning,7.491422162703236
turtle,9.287832803107023
tuscan,9.596717083209406
tvp,9.73981792685008
twang,9.635556916525669
tweak,9.287832803107023
tweaking,9.73981792685008
twelve,7.483334308101536
twenty,7.451621571308133
twice,5.450714213859931
twig,9.046670746290134
twin,7.644027247168713
twining,7.091385528569364
twinkie,10.261693386802655
twinning,8.96747370462894
twist,7.145711985097087
twisted,8.908343181402117
twizzler,8.52382968577973
two,3.6155674572190692
type,4.642769725409723
typed,9.831836825570331
typhoo,10.123543048321837
typical,6.235019818809589
typically,6.492343965876018
typing,9.406490346908338
tzu,7.6981695463323385
uber,9.76204106363479
ubiquitou,9.422363696064627
udi,9.175503618133103
udon,9.207252316447683
ugh,8.014307843163223
ugly,8.71728794463941
ulcer,9.273943690946355
ultimate,7.654896919405617
ultimately,8.102209137449282
ultra,7.699597098323524
ultramix,10.076290163471292
umami,9.919944093080598
umf,10.466487799448668
umm,9.85622827869449
ummm,9.85622827869449
unable,6.792491276026442
unacceptable,8.36735504487865
unadulterated,9.267070811658593
unappealing,8.62665992717959
unappetizing,8.689995802351401
unavailable,8.115112542285189
unaware,9.200821426117392
unbearable,8.729216515504682
unbeatable,8.249262555405778
unbelievable,8.014307843163223
unbelievably,8.353523565730189
unbleached,8.62665992717959
unbroken,8.87078007982647
uncertain,9.505745305003678
uncle,8.460717262469675
unclear,9.550197067574512
uncomfortable,8.550233859976242
uncommon,9.596717083209406
uncooked,8.745345897434566
uncovered,9.79633013711342
undamaged,8.601703195205722
undercooked,9.843958186102675
underlying,9.2137248309533
underneath,8.64487536707093
understand,5.989409282789281
understandable,9.375480110165777
understanding,8.584250745254497
understated,10.00218219131757
understatement,9.301917542988761
understood,8.922801264577348
undertone,7.903288223710919
underweight,9.15081100554273
underwhelmed,9.309035010757624
underwhelming,9.728888856317889
undesirable,9.132683620950173
undoubtedly,9.01423547053698
undrinkable,8.112950379280694
uneaten,9.645507247378838
uneven,9.194431628018622
unexpected,8.016266707648558
unexpectedly,9.375480110165777
unfair,9.2137248309533
unfamiliar,9.068893883074844
unfiltered,9.446656388633672
unfinished,9.960217992218539
unflavored,8.125994042472724
unfortunate,7.702458330604556
unfortunately,5.253159063633085
unfrosted,10.031169728190822
unhappy,7.820957955327792
unhealthy,7.14817807759228
uniform,8.479236310236914
uniformly,9.587238339254862
unilever,10.061022691340504
unimpressed,9.398647169447312
union,9.56854620624271
unique,6.044093819046177
uniquely,9.367875510780559
unit,7.017944297189314
united,7.81934635143345
universal,9.323423748209724
universally,9.773340618888723
universe,9.479992808901264
university,8.753509208073726
unknown,8.40713301633557
unles,5.524358482404685
unlike,5.675026672379123
unlikely,8.96747370462894
unlucky,9.696800541766388
unmarked,10.00218219131757
unmatched,9.773340618888723
unmeasured,8.952360066818892
unmistakable,9.323423748209724
unnamed,9.919944093080598
unnatural,8.663428774966679
unnecessary,7.868861415960831
